,1BY6WEcLGh8j5v7,1IF53ai7Xc0U56Y,3PZuoBAID5Wc2HD,7JYdWkrLSPkdwr4,McdE0feGgRqW7Ca,VHMLBKoKgIrUVDU,WRmjgnKYAwPKWDb,YxYtjZvoooNbGkE,ZnxXDlPa8U1GXgE,ZoEaEvLYb1n2sOq,adLQvlD726eNBSB,bvBOhCH3iADSZry,iCRJl6heRkivqQ3,ih0vzX44oOqAx2f,pkci93gMrogZuBj,rGa61gmuvPhdLxV,sjndEbLyjtCKgGv,uHbuxQJl8lW7ozc,wCURE6d3bPkepu2,z9Y9gH1T5YWrNuG,zBIq5rxdHJRwDNY,zVJPv84UY57bAof
2020-06-09 11:00:00,12356.75,10201.5,10018.625,10165.625,8032.142857,10637.625,9794.375,9461.75,10295.57143,10020.5,10377.625,12104.625,9650.428571,10073.14286,10095.0,9772.25,8580.428571,9544.0,9600.875,9205.125,10047.14286,8722.75
2020-06-09 11:15:00,8638.428571,10539.71429,10987.14286,9637.285714,6232.625,9826.714286,10129.57143,5768.714286,10355.0,5375.142857,10358.28571,8588.142857,6282.125,10421.0,6152.75,5424.285714,6134.625,6355.0,7991.714286,8999.0,6210.375,5613.714286
2020-06-09 11:30:00,11670.375,11129.0,9284.125,8532.25,6441.142857,9297.5,9217.125,6315.125,9264.142857,6141.875,10617.0,11529.25,6485.0,8431.857143,6983.285714,7013.428571,6574.857143,7256.0,6459.625,6790.75,6493.0,7095.142857
2020-06-09 11:45:00,8946.714286,8692.5,10015.0,9406.857143,9175.125,9427.285714,9199.714286,8169.857143,9135.75,9019.857143,8994.25,8704.857143,9362.25,8529.375,9720.25,9584.5,8942.0,9743.875,6011.857143,6433.0,8988.0,9561.375
2020-06-09 12:00:00,8553.5,9456.285714,5643.25,6229.75,8045.714286,6498.25,5765.5,7838.125,6451.714286,7797.625,9609.857143,7815.875,7798.428571,6343.285714,8811.142857,8098.857143,7738.571429,8869.857143,8842.0,9105.125,7975.571429,8251.714286
2020-06-09 12:15:00,10219.71429,5842.875,6515.285714,6782.571429,8411.375,6662.714286,6238.285714,8245.142857,6721.5,8101.714286,6022.375,9896.428571,8284.875,6704.125,8469.0,8129.25,8189.875,8528.0,7605.142857,7729.714286,7995.375,8499.25
2020-06-09 12:30:00,8646.0,6957.428571,9313.428571,7929.5,8390.0,7787.875,7923.714286,8172.0,8532.142857,8151.571429,7031.571429,9074.5,8392.142857,7896.428571,8382.857143,8308.428571,8312.0,8389.142857,8395.5,8501.0,8253.285714,8364.142857
2020-06-09 12:45:00,9370.714286,8138.875,7731.125,7456.571429,8798.571429,7634.857143,7574.875,8471.5,7594.625,8352.625,8380.625,9542.857143,8666.25,7510.25,8679.571429,8595.25,8632.285714,8615.571429,8244.571429,8089.285714,8521.5,8684.375
2020-06-09 13:00:00,8878.375,7788.428571,8597.714286,8088.142857,7842.25,8453.571429,8407.428571,7463.857143,8301.857143,7493.142857,7879.285714,9777.0,7800.142857,7792.142857,7801.375,7711.714286,7737.0,7820.375,8550.875,8459.625,7670.571429,7771.285714
2020-06-09 13:15:00,9372.428571,8264.375,8161.875,8012.625,6761.0,8273.625,8070.125,6336.0,8334.25,6473.5,8270.375,9158.0,6611.0,8056.5,6629.857143,6543.75,6661.857143,6642.428571,7693.285714,7610.0,6534.625,6585.5
2020-06-09 13:30:00,6486.0,8207.0,8377.857143,8264.285714,5716.5,8458.0,8196.857143,5612.0,8612.714286,5425.142857,8319.285714,6558.571429,5660.428571,8376.714286,5824.875,5768.428571,5762.375,5794.75,6472.0,6418.5,5683.571429,5765.0
2020-06-09 13:45:00,6658.875,8290.25,7423.25,7245.0,5352.428571,7452.375,7292.625,5175.25,7616.0,5172.875,8391.5,5778.375,5280.125,7416.125,5323.857143,5310.125,5295.714286,5309.285714,5691.285714,5627.142857,5231.875,5265.0
2020-06-09 14:00:00,4984.857143,7170.428571,6230.857143,6306.0,4371.375,6405.0,6207.714286,4249.857143,6482.285714,4232.428571,7193.857143,5467.857143,4273.857143,6280.0,4409.5,4384.142857,4339.875,4390.125,5254.714286,5196.857143,4271.428571,4362.285714
2020-06-09 14:15:00,8033.75,6358.875,5507.125,5464.5,3312.714286,5592.375,5357.0,3251.375,5671.571429,3250.125,6413.0,7230.25,3310.125,5523.142857,3330.714286,3340.875,3298.428571,3310.714286,4285.125,4265.25,3282.625,3311.125
2020-06-09 14:30:00,6836.571429,5521.428571,5026.285714,4990.142857,2796.625,5108.857143,4916.285714,2729.142857,5252.875,2728.428571,5577.857143,6909.571429,2783.285714,5100.625,2815.125,2810.285714,2779.875,2801.5,3259.0,3238.285714,2762.857143,2779.571429
2020-06-09 14:45:00,7909.375,5038.875,4059.25,4079.375,2169.142857,4144.625,3972.5,2110.375,4312.428571,2109.125,5093.25,7699.375,2137.625,4179.142857,2179.0,2160.0,2155.0,2167.142857,2751.0,2725.0,2125.125,2138.375
2020-06-09 15:00:00,7637.0,4098.0,3158.428571,3139.857143,1473.75,3183.285714,3073.285714,1433.571429,3291.25,1427.714286,4140.428571,7565.571429,1443.428571,3211.0,1473.5,1456.714286,1463.875,1466.125,2141.285714,2119.428571,1430.714286,1445.428571
2020-06-09 15:15:00,7789.0,3165.125,2637.625,2635.5,870.1428571,2666.625,2568.5,848.75,2756.857143,847.0,3200.25,7756.875,886.8571429,2695.571429,869.7142857,860.5,867.1428571,869.5714286,1460.625,1449.5,879.2857143,854.125
2020-06-09 15:30:00,7015.571429,2661.571429,2050.142857,2053.714286,433.375,2075.571429,2004.428571,421.5714286,2141.5,419.2857143,2685.428571,6962.571429,443.25,2092.125,430.625,421.8571429,431.75,432.625,861.2857143,857.2857143,439.125,418.8571429
2020-06-09 15:45:00,5807.25,2103.428571,1400.5,1401.625,99.14285714,1417.375,1373.0,91.875,1465.428571,92.625,2124.571429,5786.625,102.0,1432.428571,86.0,92.125,87.57142857,88.14285714,431.75,429.25,102.1428571,88.75
2020-06-09 16:00:00,4890.285714,1439.75,835.5714286,836.1428571,0.0,845.8571429,823.2857143,0.0,867.625,0.0,1459.125,5134.857143,0.0,851.625,0.0,0.0,0.0,0.0,98.14285714,96.85714286,0.0,0.0
2020-06-09 16:15:00,4702.875,873.0,416.25,418.625,0.0,422.375,409.125,0.0,432.4285714,0.0,884.5714286,4719.375,0.0,428.7142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 16:30:00,3831.857143,443.625,83.0,85.85714286,0.0,96.14285714,81.71428571,0.0,97.125,0.0,452.375,3873.285714,0.0,95.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 16:45:00,2955.875,104.7142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.8571429,2969.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:00:00,2469.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2476.857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:15:00,1917.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:30:00,1312.857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311.428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 17:45:00,775.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:00:00,385.2857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.1428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:15:00,85.42857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.42857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10 03:15:00,0.0,0.0,0.0,0.0,100.625,0.0,0.0,89.0,0.0,88.42857143,0.0,0.0,93.42857143,0.0,85.625,89.28571429,83.625,87.125,0.0,0.0,91.28571429,88.85714286
2020-06-10 03:30:00,0.0,0.0,0.0,0.0,424.4285714,0.0,0.0,419.0,0.0,418.25,0.0,0.0,429.375,0.0,415.1428571,415.5,417.5714286,419.1428571,95.625,96.0,422.375,419.625
2020-06-10 03:45:00,0.0,0.0,0.0,0.0,859.375,0.0,0.0,833.1428571,0.0,831.7142857,0.0,0.0,848.2857143,0.0,815.625,816.7142857,841.125,826.5,411.0,414.1428571,837.7142857,826.7142857
2020-06-10 04:00:00,0.0,0.0,107.375,103.25,1357.428571,105.0,105.75,1319.25,102.2857143,1302.125,0.0,0.0,1300.75,100.5714286,1289.285714,1251.875,1338.571429,1310.571429,819.125,831.5,1292.5,1305.875
2020-06-10 04:15:00,0.0,112.0,466.7142857,443.5714286,1993.875,450.0,454.4285714,1973.714286,427.125,1955.428571,129.7142857,0.0,1982.285714,416.25,1915.0,1925.285714,1936.5,2003.25,1310.285714,1328.714286,1904.428571,1992.571429
2020-06-10 04:30:00,0.0,474.0,981.875,917.0,2555.428571,935.25,948.875,2500.375,879.7142857,2465.75,486.25,0.0,2413.285714,839.0,2398.714286,2412.5,2486.857143,2490.285714,1881.625,1976.875,2364.857143,2480.0
2020-06-10 04:45:00,0.0,986.8571429,1412.142857,1383.428571,3352.625,1413.142857,1393.857143,3268.714286,1388.375,3224.571429,991.7142857,0.0,3211.125,1349.875,3192.125,3220.285714,3267.75,3296.625,2393.857143,2504.0,3172.625,3280.714286
2020-06-10 05:00:00,0.0,1358.125,2226.375,2058.25,4172.428571,2090.0,2140.375,4117.5,2068.142857,4055.625,1411.75,0.0,3875.571429,1998.571429,4037.142857,3914.875,4087.285714,4132.285714,3149.75,3262.5,3992.571429,4124.125
2020-06-10 05:15:00,0.0,2273.0,2872.571429,2677.571429,4184.875,2739.428571,2798.285714,4360.857143,2644.375,4314.285714,2283.428571,0.0,4371.375,2531.75,4031.875,4375.571429,3799.375,4238.75,3985.571429,4074.142857,4034.75,4571.285714
2020-06-10 05:30:00,0.0,2820.285714,3688.285714,3456.625,2964.285714,3558.25,3583.714286,2914.0,3411.428571,2913.75,2890.285714,0.0,2902.857143,3296.142857,2902.0,2941.375,2951.714286,2905.857143,4093.875,4222.125,2904.142857,2915.875
2020-06-10 05:45:00,87.42857143,3658.375,4509.75,4271.142857,3672.875,4396.285714,4408.375,3553.571429,4247.75,3541.714286,3744.75,85.71428571,3586.375,4111.625,3592.125,3577.571429,3621.375,3608.875,2901.142857,2847.571429,3562.625,3588.857143
2020-06-10 06:00:00,413.875,4492.714286,4736.714286,4288.125,6931.571429,4366.125,4909.571429,6417.625,4475.428571,6447.375,4582.0,402.125,6771.714286,4487.857143,6544.857143,6617.0,6802.714286,6622.285714,3560.5,3528.5,6735.428571,6171.571429
2020-06-10 06:15:00,825.1428571,4052.375,3051.5,3029.0,7107.625,3110.714286,3040.375,6823.142857,3000.625,6861.0,4319.375,807.1428571,6721.5,2917.0,5429.0,5912.375,6516.25,5946.75,6617.571429,6666.0,6328.875,6389.75
2020-06-10 06:30:00,1298.875,3080.142857,3624.571429,3606.375,8207.142857,3686.625,3571.285714,7649.142857,3583.571429,7543.571429,3153.142857,1249.125,8069.714286,3486.714286,8320.0,7783.142857,7987.428571,8696.285714,7296.625,7211.0,8063.857143,8366.0
2020-06-10 06:45:00,1903.0,3682.625,6579.75,6705.142857,7750.875,6796.142857,6449.75,8105.0,6424.125,7605.0,3722.0,1869.428571,7192.625,6221.375,7868.714286,7682.25,7073.875,7471.428571,7960.285714,7821.857143,7109.25,8235.25
2020-06-10 07:00:00,2493.5,6798.857143,7404.714286,7445.0,5723.714286,7886.142857,7111.857143,6255.571429,7741.428571,5988.714286,6958.428571,2414.5,6362.571429,7461.857143,6518.875,5909.428571,5391.428571,6554.5,7865.875,7931.75,5768.428571,5959.714286
2020-06-10 07:15:00,3218.428571,7012.5,7804.875,7109.5,4915.142857,6769.0,7529.375,4867.0,7067.0,4623.625,7220.875,3140.142857,4696.375,7237.25,4773.571429,4647.5,4785.571429,4718.428571,5848.428571,5890.285714,4648.625,4653.375
2020-06-10 07:30:00,3905.571429,7962.857143,8194.714286,9168.0,6661.375,9313.714286,8353.857143,6976.857143,8945.142857,7051.428571,7946.428571,3840.571429,7029.571429,8797.857143,6874.625,6756.142857,6713.125,6641.875,4889.375,4971.5,6814.857143,6845.0
2020-06-10 07:45:00,4112.375,8854.0,5948.0,5838.0,6710.571429,5945.375,5860.625,7216.375,6170.25,6887.0,9412.25,4054.25,6673.375,6209.5,7469.428571,6636.75,6515.571429,7512.142857,6913.142857,6785.0,6638.625,6663.875
2020-06-10 08:00:00,2766.0,5692.142857,4888.428571,4698.571429,6203.375,4880.714286,4890.428571,5673.857143,4951.714286,6434.428571,5574.857143,2748.857143,6429.428571,4678.142857,5653.375,5902.285714,5717.625,5717.875,6805.0,7401.428571,5787.285714,6032.142857
2020-06-10 08:15:00,3275.875,4768.875,8047.125,6629.625,4888.428571,6734.75,7989.75,4609.0,7013.0,4771.875,4843.625,3281.75,4753.625,6760.0,4707.714286,4678.25,4840.0,4848.714286,6209.0,5725.125,4736.375,4737.375
2020-06-10 08:30:00,5896.142857,7175.571429,6493.0,7026.285714,7389.75,7260.571429,6511.714286,7968.714286,6609.625,8015.714286,7162.285714,6175.714286,8803.857143,6577.125,8802.0,8748.142857,7793.125,8910.625,4893.714286,4718.285714,8486.285714,9770.428571
2020-06-10 08:45:00,6962.875,7164.375,6002.375,5733.75,9924.285714,5946.0,5745.25,8014.125,5742.857143,8337.5,7217.375,6787.25,9208.125,5517.285714,10396.71429,10444.625,10554.0,10344.71429,6926.625,6413.25,9364.375,8660.375
2020-06-10 09:00:00,6528.0,5998.571429,5677.285714,4563.428571,8703.875,4664.571429,5167.142857,8422.857143,4720.25,9299.857143,6582.571429,6779.142857,9166.857143,4599.125,10476.375,10096.14286,8936.625,10616.625,9251.857143,9403.142857,10293.42857,9662.857143
2020-06-10 09:15:00,8517.375,5017.625,8082.875,7320.375,13492.71429,7242.75,6807.25,13695.25,6487.857143,13503.125,5276.375,7761.75,13794.75,6542.285714,12897.42857,13511.375,13621.28571,12967.71429,7578.375,7296.875,13576.375,13763.875
2020-06-10 09:30:00,5274.0,8248.0,8976.714286,7239.857143,11377.75,7337.285714,8737.714286,9929.428571,8497.125,9860.0,8137.285714,5356.285714,11050.71429,8485.5,11619.125,11407.28571,11544.375,11530.0,13907.85714,13576.85714,11432.71429,11668.42857
2020-06-10 09:45:00,4711.0,7920.857143,10128.57143,9241.25,12647.57143,9148.125,9586.0,12223.75,8570.428571,11917.25,7530.714286,4681.25,12306.28571,8859.714286,12924.42857,12491.5,12331.14286,13175.57143,10318.125,10332.625,12709.57143,12418.625
2020-06-10 10:00:00,6561.714286,9147.625,13188.625,12454.28571,11326.375,12704.85714,13100.5,11715.0,13583.125,11444.28571,9061.625,6502.142857,11520.25,12558.125,11814.375,12166.85714,10985.625,11394.875,12056.14286,12473.85714,11431.75,11749.85714
2020-06-10 10:15:00,5911.375,13609.28571,9739.142857,9746.625,10415.71429,9291.25,9348.714286,9749.125,9920.571429,9915.5,13361.57143,6525.5,10216.71429,9854.142857,10141.85714,10335.0,10130.42857,9993.0,11639.5,11730.625,10293.42857,9802.571429
2020-06-10 10:30:00,5226.571429,10549.375,12036.5,12492.71429,7977.5,12183.57143,11424.5,7733.857143,11368.25,7867.571429,10290.25,5361.714286,7852.875,11396.0,7682.375,8677.375,8152.5,8474.625,10212.28571,10114.42857,8291.5,7862.375
2020-06-10 10:45:00,4566.5,13236.42857,11611.42857,11834.125,11966.14286,12325.75,11328.85714,11621.0,12055.28571,11526.625,13345.85714,4732.875,11429.0,11469.28571,11663.85714,11124.0,11291.42857,11362.14286,7833.75,7789.125,11164.28571,11280.0
2020-06-10 11:00:00,5790.714286,11480.25,9755.25,7975.0,9620.875,8765.285714,9439.125,9287.0,9116.625,8977.857143,11481.5,5935.714286,9329.375,8361.125,8915.714286,9075.375,9324.25,8964.0,11839.0,11703.71429,9070.5,9111.5
2020-06-10 11:15:00,8866.0,9485.0,7939.0,7364.285714,7213.571429,7621.857143,7635.428571,6950.714286,7784.142857,7176.0,9217.285714,7398.375,7751.0,7509.857143,8095.75,7847.571429,7311.714286,8063.5,9612.875,9430.625,7713.285714,7678.428571
2020-06-10 11:30:00,8234.857143,8145.25,11802.875,11437.5,9608.0,11723.625,11576.25,9349.875,11727.75,9589.875,8179.0,8594.857143,9923.75,11329.25,9758.428571,9817.125,9621.375,9594.714286,6836.428571,6824.142857,9813.375,9852.625
2020-06-10 11:45:00,12297.25,11871.71429,10126.71429,9663.714286,6161.571429,9794.714286,9925.428571,6195.142857,9972.428571,6195.142857,11826.71429,12337.625,6273.714286,9660.571429,6281.375,6090.714286,5937.0,6356.75,9190.0,8981.25,5978.714286,7165.285714
2020-06-10 12:00:00,9574.714286,9362.375,7416.0,6955.375,989.5714286,6958.25,7275.125,999.375,6777.75,972.625,9825.875,8449.714286,969.5,6722.875,879.8571429,938.875,954.7142857,891.7142857,5905.0,6006.428571,948.0,962.875
2020-06-10 12:15:00,10278.71429,7001.0,9564.0,9001.571429,2126.75,9083.142857,9215.142857,2098.142857,8988.142857,2078.857143,6756.571429,10370.71429,2152.428571,8831.0,2076.5,2110.285714,2090.875,2088.0,1010.0,1003.0,2128.428571,2126.142857
2020-06-10 12:30:00,10729.25,9608.375,5505.125,5644.0,3532.0,5700.5,5435.75,3445.625,5576.0,3396.875,9552.875,10611.375,3502.25,5572.75,3374.714286,3425.375,3451.714286,3416.857143,2088.375,2076.875,3454.875,3482.875
2020-06-10 12:45:00,8862.428571,5842.714286,965.2857143,969.1428571,4690.25,1014.857143,980.1428571,4724.714286,1016.285714,4754.857143,5620.571429,9142.857143,4739.285714,972.2857143,4629.0,4693.142857,4591.125,4621.375,3479.714286,3474.0,4690.0,4717.285714
2020-06-10 13:00:00,7178.875,989.75,2185.75,2117.5,3884.857143,2168.0,2176.0,3794.375,2128.714286,3794.5,1018.25,6828.0,3904.0,2074.0,3965.142857,3933.875,3848.714286,3964.857143,4636.375,4655.0,3879.25,3882.875
2020-06-10 13:15:00,10903.71429,2207.857143,3511.571429,3433.714286,4258.875,3530.857143,3500.0,4137.285714,3519.75,4111.142857,2239.714286,10753.0,4214.0,3429.125,4179.375,4182.571429,4188.75,4188.0,3775.285714,3757.285714,4176.428571,4175.142857
2020-06-10 13:30:00,8915.5,3533.125,4760.25,4602.5,5425.428571,4672.875,4733.125,5288.125,4760.285714,5284.0,3581.0,9229.75,5383.625,4604.285714,5344.285714,5347.25,5346.571429,5291.714286,4192.375,4159.25,5357.625,5259.5
2020-06-10 13:45:00,6583.285714,4825.142857,3877.571429,3767.857143,3620.75,3813.142857,3788.428571,3442.428571,3792.375,3454.285714,4899.285714,6644.857143,3466.285714,3712.875,3688.625,3520.571429,3597.625,3657.25,5357.0,5263.714286,3464.428571,3468.285714
2020-06-10 14:00:00,7665.75,3887.25,4240.125,4149.375,2869.285714,4245.25,4209.375,2759.5,4201.571429,2740.125,3933.0,8196.875,2882.857143,4082.571429,2839.142857,2815.125,2843.285714,2873.285714,3534.875,3511.625,2836.857143,2808.0
2020-06-10 14:15:00,5227.857143,4232.428571,5413.571429,5303.571429,2504.125,5437.428571,5359.285714,2442.142857,5390.875,2435.285714,4290.714286,5402.142857,2474.625,5196.0,2495.375,2501.0,2473.5,2509.5,2814.428571,2812.714286,2439.875,2515.857143
2020-06-10 14:30:00,1037.625,5365.428571,3554.714286,3465.75,2524.857143,3524.25,3501.142857,2425.25,3489.0,2393.25,5442.714286,985.0,2532.857143,3405.0,2495.428571,2438.0,2485.571429,2490.714286,2453.875,2453.375,2500.142857,2447.375
2020-06-10 14:45:00,2040.857143,3663.625,2751.0,2710.285714,1513.0,2749.571429,2712.25,1467.5,2784.5,1473.0,3694.25,2012.571429,1528.8,2738.25,1503.6,1486.0,1495.6,1506.6,2509.285714,2497.0,1519.8,1470.0
2020-06-10 15:00:00,3327.25,2803.857143,2396.142857,2402.25,1207.0,2440.375,2358.285714,1180.428571,2447.571429,1178.285714,2829.0,3266.625,1202.571429,2401.285714,1208.142857,1207.0,1198.0,1213.142857,1486.6,1481.2,1192.857143,1197.0
2020-06-10 15:15:00,4411.0,2421.5,2411.625,2394.571429,569.1428571,2449.857143,2404.25,562.2857143,2492.25,556.1428571,2443.25,4362.857143,566.0,2425.125,568.2857143,565.5714286,563.0,575.1428571,1183.428571,1181.0,558.5714286,563.0
